도서관명,주소,전화번호,팩스번호,위도,경도,홈페이지,휴관일,도서관코드,운영시간,도서수
오산시 햇살마루도서관,경기도 오산시 오산로132번길 28-6,031-8036-6500,031-8036-8985,37.1384499,127.071734,http://www.osanlibrary.go.kr/hatsalmaru/main.do,"매월 첫째주 월요일 / 신정, 설 연휴, 추석 연휴, 설 추석 연휴와 이어지는 토요일, 일요일, 특별한 사유로 필요하다고 인정하는 날",141127,2007.7.18,65716
오전 빛고운 도서관,경기도 의왕시 찬우물길 11,031-345-3195,-,37.3535029,126.971653,http://www.uwlib.or.kr/,"매주 토요일, 일요일 / 법정공휴일",141111,-,30177
오천읍 그루터기작은도서관,경상북도 포항시 남구 오천읍 정몽주로 481,054-292-4488,-,35.96289,129.4115,http://phlib.pohang.go.kr/,"매주 월요일, 일요일 / 법정공휴일",147112,-,8856
오천읍 해와달작은도서관,"경상북도 포항시 남구 오천읍 철강로 685, 준양참마을 관리실 2층",054-291-0700,-,35.96402,129.4016,http://phlib.pohang.go.kr/,"매주 월요일, 일요일 / 법정공휴일",147085,-,10644
옥천도서관,충청북도 옥천군 옥천읍 관성로3길 7,043-731-7051,043-731-7053,36.300914,127.5724097,http://www.oclib.go.kr/,"매월 첫째주, 셋째주 월요일 / 국가공휴일, 기타 도서관장이 필요하다고 인정하는 날",143005,"08:00~22:00(하절기), 08:00~21:00(동절기)",96618
옥포면 작은도서관,대구광역시 달성군 옥포면 비슬로 2215,053-614-8314,-,35.7897667,128.463909,http://www.dalseong.daegu.kr/new/culture/html/page.html?mc=1926,-,727026,-,8909
옥현도서관,울산광역시 남구 옥현로58번길 40,052-226-2370,-,35.5391622,129.264824,http://book.ulsannamgu.go.kr/,"매주 월요일 / 법정공휴일, 기타 도서관 관장이 공고한 날",131074,09:00 - 18:00,28420
와동별빛누리작은도서관,경기도 안산시 단원구 와동로 118,031-402-7492,-,37.34059,126.82726,https://lib.iansan.net/,매주 일요일 / 국경일(법정공휴일),741046,-,12807
와동책읽는방작은도서관,경기도 안산시 단원구 화정천동로2길 38-1,031-482-2707,-,37.3428564,126.8228153,https://lib.iansan.net/,매주 월요일 / 국경일(법정공휴일),741139,-,2452
완주군립고산도서관,전라북도 완주군 고산면 고산로 69-13,063-290-2647,063-290-2650,35.9764763,127.20535,http://lib.wanju.go.kr/,매주 일요일 / 법정공휴일,145038,-,68309
완주군립둔산영어도서관,"전라북도 완주군 봉동읍 원둔산2길 16, 전주첨단코아루아파트",063-290-2242,063-263-0595,35.9609204,127.125344,http://lib.wanju.go.kr/,매주 일요일 / 법정공휴일,145134,-,60030
완주군립삼례도서관,전라북도 완주군 삼례읍 삼봉로 215-12,063-290-2642,063-290-2640,35.9204022,127.093254,http://lib.wanju.go.kr/,매주 일요일 / 법정공휴일,145025,"동절기(11월~2월) 08시~22시, 하절기(3월~10월) 08시~22시",183813
완주군립중앙도서관,전라북도 완주군 용진읍 지암로 61,063-290-2652,063-290-2639,35.9048726,127.160787,http://lib.wanju.go.kr/,매주 일요일 / 법정공휴일,145118,-,125821
용강동작은도서관,서울 마포구 토정로31길 31 2층,02-716-4785,-,37.5421805,126.9416403,https://mplib.mapo.go.kr/libsmall/,매주 일요일 / 법정공휴일,711140,-,13654
용꿈꾸는작은도서관,서울특별시 관악구 관악로 145,02-889-8823,-,37.4781549,126.9514847,http://www.gwanakcullib.seoul.kr/ecolas-dl/new_kwan/ld_lib/,"매주 일요일 / 국가공휴일, 도서관 사정으로 휴관하는 날",311744,-,20886
용두어린이영어도서관,서울특별시 동대문구 무학로 133,02-921-1959,-,37.5761063,127.030293,http://www.l4d.or.kr/ddmeach/index.php?libCho=MC,"매주 금요일 / 법정공휴일, 도서관 사정에 의한 임시 휴관일",111304,-,27415
용산도서관,서울특별시 용산구 두텁바위로 160,02-6902-7777,02-779-2563,37.5519877,126.980123,http://yslib.sen.go.kr/,"매월 둘째주, 넷째주 화요일 / 법정공휴일, 기타 사정으로 도서관장이 정한 날",111019,"문헌정보실 : 평일 09:00~22:00, 토·일 09:00~17:00 / 디지털간행물실, 어린이실 : 평일 09:00~18:00, 토·일 09:00~17:00 / 자율학습실 : 평일 07:00~23:00, 주말 07:00~22:00",467011
용운도서관,대전광역시 동구 새울로68번길 23-23,042-259-7021,042-284-6220,36.3257533,127.4636938,http://lib.donggu.go.kr/html/library/yongunlib/,"매주 월요일 / 국경일, 기타 원장이 필요하다고 인정되는 경우",125006,08:00-22:00,162082
용인중앙도서관,경기도 용인시 처인구 명지로 27,031-324-4610,-,37.2334148,127.1902732,http://lib.yongin.go.kr/yongin/,"매월 둘째주, 넷째주 월요일 / 명절(신정, 설연휴, 추석연휴), 법정공휴일(열람실만 개방), 도서관의 특별한 사정으로 인한 휴관",141038,자료실(평일09:00~22:00/주말09:00~17:00) 열람실(07:00~24:00),505399
용흥동 솔개재작은도서관,경상북도 포항시 북구 대안길 56,070-8864-1110,-,36.0431083,129.352425,http://phlib.pohang.go.kr/,"매주 월요일, 일요일 / 법정공휴일",147154,-,6204
우리작은도서관,"경상남도 김해시 삼문로 88, 장유e그린1차부영아파트 복리동 2층",055-312-3342,-,35.191327,128.808435,http://lib.gimhae.go.kr/03city/07_19_02.asp,"매주 월요일, 일요일(방학기간 월요일 정상운영) / 법정공휴일, 임시공휴일",148076,-,10554
울산남부도서관,울산광역시 남구 거마로13번길 6,052-259-7532,052-259-7579,35.535816,129.2951888,https://www.usnl.or.kr/usnl2009/,"매주 월요일(단 열람실을 매월 둘째주 월요일만 휴관) / 일요일을 제외한 국가지정공휴일, 특별한 사유로 공고한 날",148014,-,375543
울산북구기적의도서관,울산광역시 북구 이화5길 29-13,052-241-7420,052-241-7429,35.6622063,129.3364797,https://usbl.bukgu.ulsan.kr/,"매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우",131002,화-금 09:30~20:00/토-일 09:30-18:00,70913
울산북구농소1동도서관,울산광역시 북구 동대15길 27,052-241-7430,052-241-7439,35.6291873,129.3545038,https://usbl.bukgu.ulsan.kr/,"매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우",131001,08:30 ~ 22:00,57384
울산북구농소3동도서관,울산광역시 북구 아진1로 47,052-241-7440,052-241-7449,35.6330929,129.3355864,https://usbl.bukgu.ulsan.kr/,"매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우",131003,자료실(평일 9:00~20:00/주말 9:00~18:00) 열람실(평일 8:30~22:00/주말 8:30~18:00),63531
울산북구매곡도서관,울산광역시 북구 매곡로 138-19,052-241-7470,052-241-7479,35.6441992,129.3504917,https://usbl.bukgu.ulsan.kr/,"매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우",131079,-,28549
울산북구명촌어린이도서관,울산광역시 북구 명촌12길 11,052-241-7460,052-241-7469,35.5550074,129.3553039,https://usbl.bukgu.ulsan.kr/,"매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우",131056,"자료실(09:00~18:00) 열람실(화~금 09:00~21:00, 토~일 09:00~18:00)",27781
울산북구염포양정도서관,울산광역시 북구 염포로 685-1,052-241-7450,052-241-7459,35.5318826,129.3939096,https://usbl.bukgu.ulsan.kr/,"매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우",131019,"자료실 화~금 - 9:00~20:00, 주말 9:00 ~ 18:00, 독서실 화~금 8:30~22:00, 주말 8:30~18:00",57857
울산북구중앙도서관,울산광역시 북구 두부곡1길 9,052-241-7407,052-241-7409,35.5842174,129.3679182,https://usbl.bukgu.ulsan.kr/,"매주 월요일 / 법정공휴일, 장서점검 및 보수 공사 등 부득이한 사유로 인하여 북구청장이 필요하다고 인정하는 경우",131005,자료실(평일9:00~20:00/주말9:00~18:00) 열람실(평일8:30~22:00/주말8:30~20:00) 멀티미디어실(9:00~18:00),145767
원주교육문화관,강원도 원주시 북원로 2312,033-737-1001,033-737-1099,37.3517321,127.9359125,http://lib.gwe.go.kr/wonjulib/,매주 월요일 / 일요일을 제외한 관공서의 공휴일 / 관장이 기관 운영 상 필요에 의해 지정한 날,142014,-,323834
원주시립도서관,강원도 원주시 서원대로 472-12,033-737-4360,033-737-4842,37.340307,127.93585,http://lib.wonju.go.kr/,"매월 마지막주 월요일(매주 월요일은 열람실을 제외한 자료실만 휴관) / 법정공휴일, 관장이 특별히 지정 공고하는 날",142015,"09:00~18:00(자료실), 09:~22:00(연장개관 자료실), 07:00~23:00(열람실)",363364
월곡꿈그림도서관,서울 성북구 화랑로13길 17,02-6949-1553,02-2178-9210,37.6045234,127.0411906,https://www.sblib.seoul.kr/wglib/,"매주 월요일 / 일요일을 제외한 법정 공휴일, 도서관 사정에 의한 임시휴관일에는 부득이하게 모든 열람실의 문을 닫으며, 긔 외의 날은 개관합니다, 기타 관장이 필요하다고 인정하는 경우",111464,"평일, 주말 09:00~18:00 (수, 금요일의 경우 20:00까지 연장개관)",15477
월봉도서관,울산광역시 남구 돋질로139번길 23,052-226-2377,-,35.5422963,129.3198911,http://book.ulsannamgu.go.kr/,"매주 월요일 / 법정공휴일, 기타 도서관 관장이 공고한 날",131015,-,21625
월산주공작은도서관,"경상남도 김해시 월산로 101, 월산주공11단지아파트 관리동 2층",055-311-0261,-,35.203889,128.802051,http://lib.gimhae.go.kr/03city/07_18_01.asp,"매주 월요일, 일요일 / 법정공휴일, 임시공휴일",148061,-,13182
유가면 작은도서관,대구광역시 달성군 유가읍 테크노상업로 95,053-614-8048,-,35.6938869,128.459815,http://www.dalseong.daegu.kr/new/culture/html/page.html?mc=1927,-,727023,-,9625
유성도서관,대전광역시 유성구 대덕대로 507-38,042-601-6530,042-611-2722,36.3784791,127.375891,http://lib.yuseong.go.kr/,"매주 월요일 / 국경일, 정부에서 정한 공휴일, 도서관 사정으로 휴관하는 날",125007,-,219120
유성도서관 엑스포분관,대전광역시 유성구 엑스포로 448,042-601-6583,-,36.3999653,127.4079098,http://lib.yuseong.go.kr/,"매주 월요일, 일요일 / 국경일, 정부에서 정한 공휴일, 도서관 사정으로 휴관하는 날",12500701,-,24331
율하e편한작은도서관,"경상남도 김해시 율하2로 198, 율하e편한세상아파트 휘트니스센터 내",055-905-1154,-,35.171072,128.82092,http://lib.gimhae.go.kr/03city/07_20_05.asp,"매주 월요일, 일요일 / 법정공휴일, 임시공휴일",148234,-,7665
은천동작은도서관,서울특별시 관악구 봉천로33나길 30,02-877-1162,02-877-1165,37.4852797,126.9423964,http://www.gwanakcullib.seoul.kr/ecolas-dl/new_kwan/ec_lib/,"매주 화요일 / 국가공휴일(단, 일요일과 법정공휴일이 겹칠 경우 휴관), 도서관 사정으로 휴관하는 날",111160,주중 09:00~20:00 주말 09:00~17:00,44401
은평구립구산동도서관마을,서울특별시 은평구 연서로13길 29-23,02-357-0100,02-356-9393,37.432262,126.9965747,http://www.gsvlib.or.kr/,"매주 월요일 / 일요일을 제외한 법정공휴일, 장서 점검 및 관장이 필요하다고 인정하는 날, 기타 도서관 사정에 의한 임시 휴관일",111458,"09:00~22:00(평일), 09:00~18:00(주말)",50573
은평구립도서관,서울특별시 은평구 통일로78가길 13-84,02-385-1671,02-388-9451,37.2862231,127.1141009,http://www.eplib.or.kr/,"매주 월요일 / 일요일을 제외한 법정공휴일, 기타 도서관 사정에 의한 임시 휴관일",111042,주중 : 09시~22시 주말 : 09시~18시,284929
은평구립응암정보도서관,서울특별시 은평구 가좌로7길 15,02-308-2320,02-308-2339,37.2756473,127.076953,http://www.ealib.or.kr/,"매주 금요일 / 일요일을 제외한 법정공휴일, 도서관의 보수공사 등으로 부득이 휴관하여야 할 경우, 장서 점검 및 시설점검 등 운영상 부분적으로 휴실할 필요가 있는 경우, 기타 관장이 필요하다고 인정할 경우",111124,09:00~22:00,58503
은평구립증산정보도서관,서울특별시 은평구 증산로5길 6,02-307-6030,02-307-6020,37.2993199,127.0735488,http://www.jsplib.or.kr/,"매주 금요일 / 일요일을 제외한 법정공휴일, 장서 점검 및 관장이 필요하다고 인정하는 날, 기타 도서관 사정에 의한 임시 휴관일",111110,오전 8시 ~ 오후 10시,80710
은평구행정자료실,서울특별시 은평구 은평로 195,-,-,37.3301254,127.118765,-,-,711310,-,4107
은평뉴타운도서관,서울특별시 은평구 진관2로 111-51,02-6341-6400,02-6341-6419,37.2965012,127.1189634,http://www.enlib.or.kr/,"매주 금요일 / 일요일을 제외한 법정공휴일, 장서 점검 및 관장이 필요하다고 인정하는 날, 기타 도서관 사정에 의한 임시 휴관일",111452,평일 09시~22시/주말 09시~18시,44252
은평어린이영어도서관,서울특별시 은평구 서오릉로87,070-8933-9912,-,37.292608,127.1458667,http://edu.eunpyeong.go.kr/?p=20,"매주 일요일 / 법정공휴일, 기타 도서관 사정에 의한 임시 휴관일",711302,-,17917
은평작은도서관,서울특별시 은평구 은평로 195,02-351-8461,-,37.2740661,127.1581171,http://lib.eplib.or.kr/,"매주 토요일, 일요일 / 법정공휴일, 기타 도서관 사정에 의한 임시 휴관일",111132,-,14106
음성도서관,충청북도 음성군 음성읍 시장로126번길 29,043-873-2977,043-872-1403,36.939997,127.6928173,http://www.uslib.go.kr/,"매월 첫째주, 셋째주 월요일 / 법정공휴일, 기타 특별한 사유로 관장이 지정한 날",143006,열람실:하절기(3월∼10월) 08:00 ∼ 22:00 동절기(11월∼2월) 08:00 ∼ 21:00,107852
응암1동문화의집문고,서울특별시 은평구 백련산로 179,02-351-5238,-,37.2726108,127.13032,http://lib.eplib.or.kr/,"매주 토요일, 일요일 / 법정공휴일, 기타 도서관 사정에 의한 임시 휴관일",711304,-,9771
의왕시글로벌도서관,경기도 의왕시 보식골로 30-10,031-345-3691,031-345-3699,37.3576815,126.970498,http://www.uwlib.or.kr/,"매월 둘째주, 넷째주 금요일 / 일요일을 제외한 정부지정 공휴일(단, 일요일이 정부지정 공휴일과 중복되는 경우에는 휴관) / 기타 관장이 필요하다고 인정할 경우",141237,(평일 및 주말)09:00~20:00,85552
의왕시내손도서관,경기도 의왕시 복지로 109,031-345-2631,031-345-2639,37.387659,126.982053,http://www.uwlib.or.kr/,"매월 둘째주, 넷째주 월요일 / 법정공휴일",141039,자료실 평일 오전9시~ 오후10시(유아자료실 오후6시). 주말 오전9시 ~ 오후 6시 / 열람실 오전7시 ~ 오후23시,291609
의왕시중앙도서관,경기도 의왕시 골우물길 49,031-345-3641,031-345-3649,37.3422301,126.969448,http://www.uwlib.or.kr/,"매월 첫째주, 셋째주 월요일 / 법정공휴일",141120,07:00~23:00,247115
이동꿈틀도서관,경기도 용인시 처인구 이동읍 경기동로705번길 16,031-324-4660,-,37.1390828,127.1997473,http://lib.yongin.go.kr/idong/,"매주 월요일 / 법정공휴일, 도서관의 특별한 사정으로 인한 휴관",141582,-,37291
이문어린이도서관,서울특별시 동대문구 천장산로9길 68,02-968-7530,02-968-7531,37.5988988,127.053846,http://www.l4d.or.kr/ddmeach/index.php?libCho=ME,매주 월요일 / 법정공휴일,711002,-,8414
